school,student,gcse,lrt,schooltype,sid
33,9,0.043218002,0.404990017,Co-ed,C33
33,10,7.472300053,13.62899971,Co-ed,C33
33,11,2.613199949,-11.99300003,Co-ed,C33
33,12,8.96570015,5.364099503,Co-ed,C33
33,13,3.280700207,2.058000088,Co-ed,C33
33,14,-8.52670002,-4.554100037,Co-ed,C33
33,15,-7.761099815,-2.90109992,Co-ed,C33
33,16,0.043218002,-5.380599976,Co-ed,C33
33,17,4.02670002,11.97599983,Co-ed,C33
33,18,7.472300053,13.62899971,Co-ed,C33
33,19,0.735360026,6.190599918,Co-ed,C33
33,20,-3.388400078,-2.90109992,Co-ed,C33
33,21,8.96570015,11.97599983,Co-ed,C33
33,22,10.39599991,21.06800079,Co-ed,C33
33,23,-2.651599884,7.843599796,Co-ed,C33
33,24,10.39599991,-0.421519995,Co-ed,C33
33,25,6.78760004,0.404990017,Co-ed,C33
33,26,-0.620880008,-1.247999907,Co-ed,C33
33,27,-5.551099777,-1.247999907,Co-ed,C33
33,28,-3.388400078,-6.207099915,Co-ed,C33
33,29,4.02670002,5.364099503,Co-ed,C33
33,30,-1.976100087,-4.554100037,Co-ed,C33
33,31,1.340699911,7.843599796,Co-ed,C33
33,32,-4.197999954,0.404990017,Co-ed,C33
33,33,-13.35299969,-18.60499954,Co-ed,C33
33,34,-3.388400078,-11.16600037,Co-ed,C33
33,35,6.107299805,2.884500027,Co-ed,C33
33,36,4.02670002,3.710999966,Co-ed,C33
33,37,-6.995100021,-4.554100037,Co-ed,C33
33,38,-1.976100087,0.404990017,Co-ed,C33
33,39,-13.35299969,-2.074599981,Co-ed,C33
33,40,-11.18599987,-2.90109992,Co-ed,C33
33,41,4.02670002,9.496700287,Co-ed,C33
33,42,19.00300026,2.884500027,Co-ed,C33
33,43,-14.38699913,-28.52299881,Co-ed,C33
33,44,11.09399986,0.404990017,Co-ed,C33
33,45,-0.620880008,16.10900116,Co-ed,C33
33,46,6.78760004,23.54700089,Co-ed,C33
33,47,-6.995100021,-2.074599981,Co-ed,C33
33,48,0.735360026,3.710999966,Co-ed,C33
33,49,7.472300053,2.058000088,Co-ed,C33
33,50,-9.393799782,-0.421519995,Co-ed,C33
33,51,3.280700207,-4.554100037,Co-ed,C33
33,52,4.02670002,1.23150003,Co-ed,C33
33,53,-2.651599884,-5.380599976,Co-ed,C33
33,54,14.3949995,2.058000088,Co-ed,C33
33,55,10.39599991,2.058000088,Co-ed,C33
33,56,6.78760004,3.710999966,Co-ed,C33
33,57,13.74699974,11.97599983,Co-ed,C33
33,58,14.3949995,-2.074599981,Co-ed,C33
33,59,-3.388400078,-4.554100037,Co-ed,C33
33,60,1.941499949,-11.16600037,Co-ed,C33
33,61,-8.52670002,-2.074599981,Co-ed,C33
33,62,18.13800049,2.884500027,Co-ed,C33
33,63,-8.52670002,-5.380599976,Co-ed,C33
33,64,-0.620880008,-1.247999907,Co-ed,C33
33,65,2.613199949,2.058000088,Co-ed,C33
33,66,-7.761099815,8.670100212,Co-ed,C33
33,67,5.443400383,0.404990017,Co-ed,C33
33,68,-0.620880008,-2.90109992,Co-ed,C33
33,69,0.043218002,1.23150003,Co-ed,C33
33,70,6.78760004,11.14999962,Co-ed,C33
33,71,11.09399986,8.670100212,Co-ed,C33
33,72,-6.995100021,2.058000088,Co-ed,C33
33,73,-8.52670002,-2.90109992,Co-ed,C33
33,74,-3.388400078,-2.074599981,Co-ed,C33
33,75,9.675899506,3.710999966,Co-ed,C33
33,76,-7.761099815,0.404990017,Co-ed,C33
33,77,2.613199949,-2.90109992,Co-ed,C33
34,1,4.781899929,18.58800125,Co-ed,C34
34,2,0.735360026,-5.380599976,Co-ed,C34
34,3,-3.388400078,2.884500027,Co-ed,C34
34,4,-27.52700043,-18.60499954,Co-ed,C34
34,5,-22.91699982,-26.04299927,Co-ed,C34
34,6,6.107299805,1.23150003,Co-ed,C34
34,7,-18.36700058,-12.81900024,Co-ed,C34
34,8,14.3949995,1.23150003,Co-ed,C34
34,9,-6.230499744,8.670100212,Co-ed,C34
34,10,9.675899506,-2.074599981,Co-ed,C34
34,11,-30.59499931,-8.686699867,Co-ed,C34
34,12,1.941499949,4.53760004,Co-ed,C34
34,13,-14.38699913,-11.99300003,Co-ed,C34
34,14,-16.23699951,-22.73699951,Co-ed,C34
34,15,12.40499973,9.496700287,Co-ed,C34
34,16,13.74699974,8.670100212,Co-ed,C34
34,17,14.3949995,13.62899971,Co-ed,C34
34,18,-16.23699951,-28.52299881,Co-ed,C34
34,19,-15.2670002,-5.380599976,Co-ed,C34
34,20,13.74699974,23.54700089,Co-ed,C34
34,21,-3.388400078,-7.860199928,Co-ed,C34
34,22,-12.19499969,-22.73699951,Co-ed,C34
34,23,-6.995100021,2.058000088,Co-ed,C34
34,24,4.781899929,-14.47199917,Co-ed,C34
34,25,4.781899929,3.710999966,Co-ed,C34
34,26,-4.197999954,-4.554100037,Co-ed,C34
35,1,-4.197999954,-5.380599976,Girls,G35
35,2,3.280700207,-6.207099915,Girls,G35
35,3,0.043218002,-2.074599981,Girls,G35
35,4,8.219900131,4.53760004,Girls,G35
35,5,5.443400383,-2.074599981,Girls,G35
35,6,13.10099983,1.23150003,Girls,G35
35,7,-1.290799975,5.364099503,Girls,G35
35,8,7.472300053,8.670100212,Girls,G35
35,9,4.02670002,-2.074599981,Girls,G35
35,10,6.78760004,-2.90109992,Girls,G35
35,11,6.107299805,12.80300045,Girls,G35
35,12,4.02670002,-5.380599976,Girls,G35
35,13,-3.388400078,-2.90109992,Girls,G35
35,14,0.735360026,-10.34000015,Girls,G35
35,15,-10.29099941,-2.90109992,Girls,G35
35,16,-3.388400078,-1.247999907,Girls,G35
35,17,-5.551099777,-4.554100037,Girls,G35
35,18,8.96570015,0.404990017,Girls,G35
35,19,9.675899506,16.10900116,Girls,G35
35,20,-6.995100021,-10.34000015,Girls,G35
35,21,-5.551099777,-2.90109992,Girls,G35
35,22,-1.976100087,-11.99300003,Girls,G35
35,23,8.96570015,-13.64599991,Girls,G35
35,24,-3.388400078,5.364099503,Girls,G35
35,25,-6.995100021,-3.727600098,Girls,G35
35,26,-10.29099941,0.404990017,Girls,G35
35,27,-17.23900032,-7.03360033,Girls,G35
35,28,8.96570015,12.80300045,Girls,G35
35,29,-11.18599987,-4.554100037,Girls,G35
35,30,1.340699911,-0.421519995,Girls,G35
35,31,-6.995100021,-3.727600098,Girls,G35
35,32,9.675899506,-6.207099915,Girls,G35
35,33,13.10099983,16.10900116,Girls,G35
35,34,3.280700207,-7.860199928,Girls,G35
35,35,6.107299805,9.496700287,Girls,G35
35,36,2.613199949,0.404990017,Girls,G35
35,37,1.340699911,-15.29899979,Girls,G35
35,38,-2.651599884,-3.727600098,Girls,G35
36,1,-2.651599884,-16.125,Boys,B36
36,2,-17.23900032,-11.99300003,Boys,B36
36,3,10.39599991,18.58800125,Boys,B36
36,4,-17.23900032,-13.64599991,Boys,B36
36,5,0.043218002,-8.686699867,Boys,B36
36,6,-17.23900032,-9.513199806,Boys,B36
36,7,14.3949995,2.884500027,Boys,B36
36,8,-8.52670002,-18.60499954,Boys,B36
36,9,-9.393799782,2.884500027,Boys,B36
36,10,11.09399986,-15.29899979,Boys,B36
36,11,-4.197999954,-5.380599976,Boys,B36
36,12,-8.52670002,-1.247999907,Boys,B36
36,13,-7.761099815,7.017099857,Boys,B36
36,14,-7.761099815,-13.64599991,Boys,B36
36,15,4.02670002,-5.380599976,Boys,B36
36,16,-19.62100029,-14.47199917,Boys,B36
36,17,-19.62100029,-15.29899979,Boys,B36
36,18,-18.36700058,-1.247999907,Boys,B36
36,19,3.280700207,10.32299995,Boys,B36
36,20,-11.18599987,10.32299995,Boys,B36
36,21,1.941499949,2.058000088,Boys,B36
36,22,6.78760004,-7.03360033,Boys,B36
36,23,6.107299805,13.62899971,Boys,B36
36,24,-16.23699951,-3.727600098,Boys,B36
36,25,-4.927800179,8.670100212,Boys,B36
36,26,-11.18599987,-3.727600098,Boys,B36
36,27,-21.08599854,-8.686699867,Boys,B36
36,28,3.280700207,6.190599918,Boys,B36
36,29,3.280700207,6.190599918,Boys,B36
36,30,-6.995100021,3.710999966,Boys,B36
36,31,-7.761099815,-3.727600098,Boys,B36
36,32,-1.290799975,4.53760004,Boys,B36
36,33,-5.551099777,-5.380599976,Boys,B36
36,34,-16.23699951,-16.95199966,Boys,B36
36,35,-12.19499969,-26.04299927,Boys,B36
36,36,19.00300026,7.843599796,Boys,B36
36,37,8.219900131,15.28200054,Boys,B36
36,38,8.96570015,6.190599918,Boys,B36
36,39,0.735360026,10.32299995,Boys,B36
36,40,-9.393799782,-1.247999907,Boys,B36
36,41,6.78760004,12.80300045,Boys,B36
36,42,5.443400383,12.80300045,Boys,B36
36,43,4.02670002,5.364099503,Boys,B36
36,44,-3.388400078,1.23150003,Boys,B36
36,45,7.472300053,10.32299995,Boys,B36
36,46,0.043218002,-2.074599981,Boys,B36
36,47,-4.927800179,1.23150003,Boys,B36
36,48,3.280700207,-26.87000084,Boys,B36
36,49,5.443400383,3.710999966,Boys,B36
36,50,0.735360026,-1.247999907,Boys,B36
36,51,15.79199982,16.93500137,Boys,B36
36,52,-6.230499744,16.93500137,Boys,B36
36,53,1.340699911,-9.513199806,Boys,B36
36,54,0.735360026,-11.99300003,Boys,B36
36,55,19.00300026,29.33300018,Boys,B36
36,56,6.107299805,-2.90109992,Boys,B36
36,57,5.443400383,16.93500137,Boys,B36
36,58,-1.976100087,-11.99300003,Boys,B36
36,59,-2.651599884,-1.247999907,Boys,B36
36,60,-3.388400078,-22.73699951,Boys,B36
36,61,-1.976100087,-11.99300003,Boys,B36
36,62,-14.38699913,-11.99300003,Boys,B36
36,63,-8.52670002,-11.99300003,Boys,B36
36,64,-0.620880008,-1.247999907,Boys,B36
36,65,4.781899929,20.24100113,Boys,B36
36,66,-18.36700058,-4.554100037,Boys,B36
36,67,2.613199949,4.53760004,Boys,B36
36,68,0.735360026,13.62899971,Boys,B36
36,69,-9.393799782,-11.99300003,Boys,B36
36,70,-7.761099815,1.23150003,Boys,B36
37,1,5.443400383,16.10900116,Boys,B37
37,2,0.043218002,-20.25799942,Boys,B37
37,3,-6.995100021,-6.207099915,Boys,B37
37,4,-4.197999954,-7.03360033,Boys,B37
37,5,1.340699911,-5.380599976,Boys,B37
37,6,-1.976100087,2.058000088,Boys,B37
37,7,-21.08599854,-21.08400154,Boys,B37
37,8,-16.23699951,-21.08400154,Boys,B37
37,9,-12.19499969,-11.99300003,Boys,B37
37,10,-7.761099815,-21.9109993,Boys,B37
37,11,0.043218002,-11.99300003,Boys,B37
37,12,-7.761099815,10.32299995,Boys,B37
37,13,-6.995100021,-6.207099915,Boys,B37
37,14,-7.761099815,-21.9109993,Boys,B37
37,15,-13.35299969,-24.38999939,Boys,B37
37,16,-9.393799782,5.364099503,Boys,B37
37,17,0.043218002,-2.90109992,Boys,B37
37,18,-18.36700058,0.404990017,Boys,B37
37,19,-15.2670002,-5.380599976,Boys,B37
37,20,-3.388400078,0.404990017,Boys,B37
37,21,0.735360026,-11.16600037,Boys,B37
37,22,-1.290799975,-2.074599981,Boys,B37
38,1,4.02670002,-2.90109992,Co-ed,C38
38,2,-17.23900032,-21.9109993,Co-ed,C38
38,3,9.675899506,7.017099857,Co-ed,C38
38,4,6.78760004,2.058000088,Co-ed,C38
38,5,-9.393799782,-2.074599981,Co-ed,C38
38,6,-3.388400078,-9.513199806,Co-ed,C38
38,7,6.78760004,8.670100212,Co-ed,C38
38,8,-3.388400078,-9.513199806,Co-ed,C38
38,9,8.96570015,5.364099503,Co-ed,C38
38,10,-1.290799975,0.404990017,Co-ed,C38
38,11,2.613199949,18.58800125,Co-ed,C38
38,12,-1.976100087,-8.686699867,Co-ed,C38
38,13,15.06199932,5.364099503,Co-ed,C38
38,14,-9.393799782,-8.686699867,Co-ed,C38
38,15,-9.393799782,3.710999966,Co-ed,C38
38,16,-8.52670002,-7.03360033,Co-ed,C38
38,17,4.02670002,-4.554100037,Co-ed,C38
38,18,-13.35299969,-6.207099915,Co-ed,C38
38,19,-9.393799782,-10.34000015,Co-ed,C38
38,20,18.13800049,20.24100113,Co-ed,C38
38,21,5.443400383,11.97599983,Co-ed,C38
38,22,-19.62100029,-19.43099976,Co-ed,C38
38,23,13.10099983,5.364099503,Co-ed,C38
38,24,7.472300053,13.62899971,Co-ed,C38
38,25,0.043218002,-11.99300003,Co-ed,C38
38,26,-8.52670002,-11.99300003,Co-ed,C38
38,27,-19.62100029,-25.21699905,Co-ed,C38
38,28,-6.230499744,4.53760004,Co-ed,C38
38,29,0.043218002,3.710999966,Co-ed,C38
38,30,-11.18599987,-1.247999907,Co-ed,C38
38,31,-13.35299969,-16.95199966,Co-ed,C38
38,32,-13.35299969,-20.25799942,Co-ed,C38
38,33,-0.620880008,2.884500027,Co-ed,C38
38,34,2.613199949,11.14999962,Co-ed,C38
38,35,-18.36700058,-2.90109992,Co-ed,C38
38,36,-13.35299969,-14.47199917,Co-ed,C38
38,37,11.09399986,16.10900116,Co-ed,C38
38,38,-9.393799782,-10.34000015,Co-ed,C38
38,39,-15.2670002,5.364099503,Co-ed,C38
38,40,1.941499949,5.364099503,Co-ed,C38
38,41,8.96570015,6.190599918,Co-ed,C38
38,42,-4.197999954,-7.860199928,Co-ed,C38
38,43,0.735360026,14.45600033,Co-ed,C38
38,44,-12.19499969,-4.554100037,Co-ed,C38
38,45,-4.197999954,2.058000088,Co-ed,C38
38,46,-13.35299969,-3.727600098,Co-ed,C38
38,47,-11.18599987,-4.554100037,Co-ed,C38
38,48,12.40499973,-1.247999907,Co-ed,C38
38,49,-6.995100021,3.710999966,Co-ed,C38
38,50,6.78760004,1.23150003,Co-ed,C38
38,51,9.675899506,3.710999966,Co-ed,C38
38,52,0.735360026,-21.08400154,Co-ed,C38
38,53,-9.393799782,-16.125,Co-ed,C38
38,54,-15.2670002,-11.99300003,Co-ed,C38
39,1,5.443400383,-10.34000015,Girls,G39
39,2,-4.197999954,-1.247999907,Girls,G39
39,3,5.443400383,5.364099503,Girls,G39
39,4,-2.651599884,-7.03360033,Girls,G39
39,5,4.02670002,12.80300045,Girls,G39
39,6,5.443400383,13.62899971,Girls,G39
39,7,-4.197999954,-29.34999847,Girls,G39
39,8,-1.976100087,7.017099857,Girls,G39
39,9,-6.995100021,-9.513199806,Girls,G39
39,10,-4.927800179,-7.860199928,Girls,G39
39,11,-1.290799975,-20.25799942,Girls,G39
39,12,-9.393799782,-10.34000015,Girls,G39
39,13,-0.620880008,-2.074599981,Girls,G39
39,14,-13.35299969,-9.513199806,Girls,G39
39,15,0.043218002,-2.074599981,Girls,G39
39,16,-1.976100087,-6.207099915,Girls,G39
39,17,-1.976100087,-2.90109992,Girls,G39
39,18,2.613199949,3.710999966,Girls,G39
39,19,15.79199982,19.41499901,Girls,G39
39,20,6.107299805,0.404990017,Girls,G39
39,21,0.043218002,15.28200054,Girls,G39
39,22,-10.29099941,-20.25799942,Girls,G39
39,23,17.34899902,16.93500137,Girls,G39
39,24,-8.52670002,-13.64599991,Girls,G39
39,25,13.10099983,13.62899971,Girls,G39
39,26,-4.927800179,-4.554100037,Girls,G39
39,27,11.09399986,11.14999962,Girls,G39
39,28,5.443400383,-7.860199928,Girls,G39
39,29,-3.388400078,-17.77799988,Girls,G39
39,30,3.280700207,-0.421519995,Girls,G39
39,31,-10.29099941,-4.554100037,Girls,G39
39,32,-3.388400078,-6.207099915,Girls,G39
39,33,2.613199949,14.45600033,Girls,G39
39,34,-6.995100021,-5.380599976,Girls,G39
39,35,1.340699911,-0.421519995,Girls,G39
39,36,-4.927800179,-18.60499954,Girls,G39
39,37,11.75799942,6.190599918,Girls,G39
39,38,5.443400383,5.364099503,Girls,G39
39,39,3.280700207,-10.34000015,Girls,G39
39,40,-5.551099777,-7.03360033,Girls,G39
39,41,9.675899506,18.58800125,Girls,G39
39,42,-10.29099941,-19.43099976,Girls,G39
39,43,12.40499973,-1.247999907,Girls,G39
39,44,6.78760004,2.884500027,Girls,G39
39,45,-4.197999954,-3.727600098,Girls,G39
39,46,-11.18599987,-1.247999907,Girls,G39
39,47,1.941499949,-4.554100037,Girls,G39
39,48,5.443400383,4.53760004,Girls,G39
40,1,2.613199949,0.404990017,Boys,B40
40,2,-25.10099792,-16.125,Boys,B40
40,3,8.219900131,23.54700089,Boys,B40
40,4,12.40499973,7.843599796,Boys,B40
40,5,7.472300053,-1.247999907,Boys,B40
40,6,-18.36700058,-3.727600098,Boys,B40
40,7,-7.761099815,-1.247999907,Boys,B40
40,8,12.40499973,0.404990017,Boys,B40
40,9,8.219900131,1.23150003,Boys,B40
40,10,3.280700207,-8.686699867,Boys,B40
40,11,15.06199932,5.364099503,Boys,B40
40,12,-12.19499969,-12.81900024,Boys,B40
40,13,7.472300053,10.32299995,Boys,B40
40,14,0.043218002,-4.554100037,Boys,B40
40,15,-8.52670002,7.843599796,Boys,B40
40,16,0.735360026,12.80300045,Boys,B40
40,17,-5.551099777,-7.860199928,Boys,B40
40,18,-12.19499969,-6.207099915,Boys,B40
40,19,-27.52700043,-21.9109993,Boys,B40
40,20,15.06199932,6.190599918,Boys,B40
40,21,-0.620880008,-10.34000015,Boys,B40
40,22,-15.2670002,3.710999966,Boys,B40
40,23,0.735360026,3.710999966,Boys,B40
40,24,1.340699911,-8.686699867,Boys,B40
40,25,-7.761099815,5.364099503,Boys,B40
40,26,-11.18599987,-16.125,Boys,B40
40,27,-1.976100087,14.45600033,Boys,B40
40,28,8.96570015,4.53760004,Boys,B40
40,29,13.10099983,14.45600033,Boys,B40
40,30,-4.197999954,9.496700287,Boys,B40
40,31,8.96570015,-0.421519995,Boys,B40
40,32,-9.393799782,-10.34000015,Boys,B40
40,33,4.781899929,4.53760004,Boys,B40
40,34,-25.10099792,-23.56399918,Boys,B40
40,35,-21.08599854,-11.99300003,Boys,B40
40,36,6.107299805,0.404990017,Boys,B40
40,37,0.043218002,-2.90109992,Boys,B40
40,38,-21.08599854,1.23150003,Boys,B40
40,39,-4.927800179,-8.686699867,Boys,B40
40,40,7.472300053,16.10900116,Boys,B40
40,41,9.675899506,-4.554100037,Boys,B40
40,42,7.472300053,2.884500027,Boys,B40
40,43,-2.651599884,-6.207099915,Boys,B40
40,44,4.781899929,2.884500027,Boys,B40
40,45,-6.230499744,-12.81900024,Boys,B40
40,46,12.40499973,6.190599918,Boys,B40
40,47,-3.388400078,7.017099857,Boys,B40
40,48,-25.10099792,-11.99300003,Boys,B40
40,49,9.675899506,-1.247999907,Boys,B40
40,50,11.09399986,3.710999966,Boys,B40
40,51,-5.551099777,8.670100212,Boys,B40
40,52,-13.35299969,-21.9109993,Boys,B40
40,53,-4.197999954,-8.686699867,Boys,B40
40,54,10.39599991,13.62899971,Boys,B40
40,55,-25.10099792,-4.554100037,Boys,B40
40,56,13.10099983,9.496700287,Boys,B40
40,57,-14.38699913,-19.43099976,Boys,B40
40,58,-21.08599854,-6.207099915,Boys,B40
40,59,-3.388400078,-0.421519995,Boys,B40
40,60,15.06199932,14.45600033,Boys,B40
40,61,11.75799942,25.20000076,Boys,B40
40,62,12.40499973,14.45600033,Boys,B40
40,63,-4.927800179,-7.03360033,Boys,B40
40,64,-25.10099792,-7.860199928,Boys,B40
40,65,11.75799942,12.80300045,Boys,B40
40,66,3.280700207,-4.554100037,Boys,B40
40,67,-22.91699982,2.884500027,Boys,B40
40,68,-22.91699982,-4.554100037,Boys,B40
40,69,-6.230499744,6.190599918,Boys,B40
40,70,-4.197999954,-6.207099915,Boys,B40
40,71,-11.18599987,11.97599983,Boys,B40
41,1,-4.197999954,7.017099857,Girls,G41
41,2,9.675899506,2.058000088,Girls,G41
41,3,3.280700207,-7.860199928,Girls,G41
41,4,8.219900131,3.710999966,Girls,G41
41,5,-7.761099815,-25.21699905,Girls,G41
41,6,-13.35299969,-29.34999847,Girls,G41
41,7,-5.551099777,-10.34000015,Girls,G41
41,8,-13.35299969,-11.99300003,Girls,G41
41,9,-6.230499744,3.710999966,Girls,G41
41,10,-15.2670002,-6.207099915,Girls,G41
41,11,-5.551099777,5.364099503,Girls,G41
41,12,4.781899929,-19.43099976,Girls,G41
41,13,15.79199982,-3.727600098,Girls,G41
41,14,3.280700207,-8.686699867,Girls,G41
41,15,1.941499949,-10.34000015,Girls,G41
41,16,-13.35299969,-9.513199806,Girls,G41
41,17,-4.197999954,-16.125,Girls,G41
41,18,12.40499973,2.884500027,Girls,G41
41,19,-17.23900032,-8.686699867,Girls,G41
41,20,-4.197999954,-3.727600098,Girls,G41
41,21,6.78760004,-2.90109992,Girls,G41
41,22,19.77099991,7.017099857,Girls,G41
41,23,13.10099983,4.53760004,Girls,G41
41,24,4.781899929,-3.727600098,Girls,G41
41,25,7.472300053,12.80300045,Girls,G41
41,26,-1.290799975,7.843599796,Girls,G41
41,27,0.735360026,2.058000088,Girls,G41
41,28,-4.197999954,-13.64599991,Girls,G41
41,29,-3.388400078,-23.56399918,Girls,G41
41,30,10.39599991,-1.247999907,Girls,G41
41,31,-9.393799782,-16.95199966,Girls,G41
41,32,10.39599991,7.843599796,Girls,G41
41,33,10.39599991,2.058000088,Girls,G41
41,34,13.10099983,7.017099857,Girls,G41
41,35,7.472300053,2.058000088,Girls,G41
41,36,-6.995100021,7.843599796,Girls,G41
41,37,-4.197999954,-2.90109992,Girls,G41
41,38,-6.230499744,2.058000088,Girls,G41
41,39,0.735360026,8.670100212,Girls,G41
41,40,14.3949995,0.404990017,Girls,G41
41,41,-12.19499969,-12.81900024,Girls,G41
41,42,-0.620880008,7.017099857,Girls,G41
41,43,14.3949995,5.364099503,Girls,G41
41,44,0.043218002,0.404990017,Girls,G41
41,45,1.340699911,2.058000088,Girls,G41
41,46,11.09399986,-1.247999907,Girls,G41
41,47,-14.38699913,-11.99300003,Girls,G41
41,48,-8.52670002,-0.421519995,Girls,G41
41,49,4.02670002,-5.380599976,Girls,G41
41,50,-11.18599987,-14.47199917,Girls,G41
41,51,5.443400383,-5.380599976,Girls,G41
41,52,3.280700207,0.404990017,Girls,G41
41,53,-2.651599884,1.23150003,Girls,G41
41,54,7.472300053,3.710999966,Girls,G41
41,55,8.219900131,8.670100212,Girls,G41
41,56,-5.551099777,-14.47199917,Girls,G41
41,57,3.280700207,8.670100212,Girls,G41
41,58,4.02670002,7.843599796,Girls,G41
41,59,7.472300053,-8.686699867,Girls,G41
41,60,-4.197999954,-4.554100037,Girls,G41
42,1,4.02670002,2.884500027,Co-ed,C42
42,2,-4.197999954,-3.727600098,Co-ed,C42
42,3,4.781899929,-0.421519995,Co-ed,C42
42,4,-0.620880008,0.404990017,Co-ed,C42
42,5,1.941499949,3.710999966,Co-ed,C42
42,6,0.043218002,-11.99300003,Co-ed,C42
42,7,-1.290799975,5.364099503,Co-ed,C42
42,8,-4.927800179,0.404990017,Co-ed,C42
42,9,-6.230499744,-0.421519995,Co-ed,C42
42,10,-8.52670002,-12.81900024,Co-ed,C42
42,11,-7.761099815,-12.81900024,Co-ed,C42
42,12,-4.927800179,-4.554100037,Co-ed,C42
42,13,0.735360026,8.670100212,Co-ed,C42
42,14,-7.761099815,0.404990017,Co-ed,C42
42,15,-2.651599884,-3.727600098,Co-ed,C42
42,16,4.02670002,-3.727600098,Co-ed,C42
42,17,0.043218002,-0.421519995,Co-ed,C42
42,18,-0.620880008,-1.247999907,Co-ed,C42
42,19,-13.35299969,-7.03360033,Co-ed,C42
42,20,-6.995100021,-10.34000015,Co-ed,C42
42,21,13.74699974,6.190599918,Co-ed,C42
42,22,-3.388400078,-11.99300003,Co-ed,C42
42,23,8.219900131,2.058000088,Co-ed,C42
42,24,-3.388400078,1.23150003,Co-ed,C42
42,25,-6.995100021,-22.73699951,Co-ed,C42
42,26,2.613199949,5.364099503,Co-ed,C42
42,27,10.39599991,3.710999966,Co-ed,C42
42,28,9.675899506,10.32299995,Co-ed,C42
42,29,-11.18599987,-4.554100037,Co-ed,C42
42,30,4.781899929,5.364099503,Co-ed,C42
42,31,9.675899506,-14.47199917,Co-ed,C42
42,32,6.78760004,-8.686699867,Co-ed,C42
42,33,15.79199982,16.10900116,Co-ed,C42
42,34,-12.19499969,7.017099857,Co-ed,C42
42,35,2.613199949,2.884500027,Co-ed,C42
42,36,0.735360026,2.058000088,Co-ed,C42
42,37,8.219900131,11.97599983,Co-ed,C42
42,38,12.40499973,14.45600033,Co-ed,C42
42,39,2.613199949,-7.03360033,Co-ed,C42
42,40,1.340699911,-14.47199917,Co-ed,C42
42,41,0.735360026,-5.380599976,Co-ed,C42
42,42,1.941499949,1.23150003,Co-ed,C42
42,43,6.78760004,-8.686699867,Co-ed,C42
42,44,1.941499949,-2.074599981,Co-ed,C42
42,45,-2.651599884,-4.554100037,Co-ed,C42
42,46,-0.620880008,-11.99300003,Co-ed,C42
42,47,10.39599991,10.32299995,Co-ed,C42
42,48,3.280700207,-6.207099915,Co-ed,C42
42,49,-2.651599884,0.404990017,Co-ed,C42
42,50,1.340699911,-0.421519995,Co-ed,C42
42,51,0.735360026,6.190599918,Co-ed,C42
42,52,-0.620880008,-8.686699867,Co-ed,C42
42,53,-12.19499969,-15.29899979,Co-ed,C42
42,54,-8.52670002,-7.03360033,Co-ed,C42
42,55,8.96570015,16.93500137,Co-ed,C42
42,56,-6.995100021,-9.513199806,Co-ed,C42
42,57,-4.927800179,4.53760004,Co-ed,C42
42,58,-1.976100087,2.058000088,Co-ed,C42
43,1,21.02999878,1.23150003,Co-ed,C43
43,2,0.735360026,-5.380599976,Co-ed,C43
43,3,-9.393799782,2.058000088,Co-ed,C43
43,4,-2.651599884,3.710999966,Co-ed,C43
43,5,5.443400383,-3.727600098,Co-ed,C43
43,6,11.75799942,12.80300045,Co-ed,C43
43,7,-4.927800179,-7.03360033,Co-ed,C43
43,8,0.043218002,9.496700287,Co-ed,C43
43,9,-14.38699913,-2.90109992,Co-ed,C43
43,10,-9.393799782,-8.686699867,Co-ed,C43
43,11,8.96570015,1.23150003,Co-ed,C43
43,12,-8.52670002,1.23150003,Co-ed,C43
43,13,8.219900131,-0.421519995,Co-ed,C43
43,14,-0.620880008,1.23150003,Co-ed,C43
43,15,-16.23699951,-5.380599976,Co-ed,C43
43,16,8.219900131,4.53760004,Co-ed,C43
43,17,4.781899929,7.017099857,Co-ed,C43
43,18,6.107299805,7.017099857,Co-ed,C43
43,19,15.06199932,15.28200054,Co-ed,C43
43,20,5.443400383,11.97599983,Co-ed,C43
43,21,10.39599991,11.14999962,Co-ed,C43
43,22,-1.290799975,4.53760004,Co-ed,C43
43,23,8.219900131,5.364099503,Co-ed,C43
43,24,-12.19499969,5.364099503,Co-ed,C43
43,25,0.735360026,13.62899971,Co-ed,C43
43,26,-10.29099941,6.190599918,Co-ed,C43
43,27,-9.393799782,0.404990017,Co-ed,C43
43,28,-6.230499744,-13.64599991,Co-ed,C43
43,29,4.781899929,11.97599983,Co-ed,C43
43,30,-4.197999954,18.58800125,Co-ed,C43
43,31,4.781899929,5.364099503,Co-ed,C43
43,32,25.3239994,24.37400055,Co-ed,C43
43,33,0.043218002,-0.421519995,Co-ed,C43
43,34,22.03100014,13.62899971,Co-ed,C43
43,35,2.613199949,7.017099857,Co-ed,C43
43,36,5.443400383,8.670100212,Co-ed,C43
43,37,0.735360026,8.670100212,Co-ed,C43
43,38,3.280700207,1.23150003,Co-ed,C43
43,39,4.781899929,6.190599918,Co-ed,C43
43,40,-3.388400078,0.404990017,Co-ed,C43
43,41,4.02670002,8.670100212,Co-ed,C43
43,42,-3.388400078,-4.554100037,Co-ed,C43
43,43,-2.651599884,6.190599918,Co-ed,C43
43,44,7.472300053,7.843599796,Co-ed,C43
43,45,0.043218002,4.53760004,Co-ed,C43
