"","area","inc","resp"
"5692",114,0,1
"5693",114,1,0
"5694",114,0,1
"5695",114,0,0
"5696",114,0,1
"5697",114,1,1
"5698",114,1,1
"5699",114,1,0
"5700",114,1,1
"5701",115,1,1
"5702",115,0,0
"5703",115,1,1
"5704",115,1,0
"5705",115,1,0
"5706",115,0,0
"5707",115,1,0
"5708",115,1,0
"5709",115,1,0
"5710",115,0,0
"5711",115,0,1
"5712",115,0,0
"5713",115,1,0
"5714",115,0,0
"5715",115,0,0
"5716",115,1,0
"5717",115,0,0
"5718",115,0,0
"5719",115,1,0
"5720",115,0,0
"5721",115,1,0
"5722",115,1,0
"5723",115,0,0
"5724",115,0,0
"5725",115,1,0
"5726",115,0,0
"5727",115,1,0
"5728",115,0,0
"5729",115,0,0
"5730",115,1,0
"5731",115,0,1
"5732",115,0,0
"5733",115,1,0
"5734",115,0,0
"5735",115,1,0
"5736",115,1,0
"5737",115,0,0
"5738",115,1,0
"5739",115,1,0
"5740",115,1,0
"5741",115,0,0
"5742",115,1,0
"5743",115,1,0
"5744",115,0,0
"5745",115,0,0
"5746",115,0,0
"5747",115,0,0
"5748",115,1,0
"5749",115,1,0
"5750",115,1,0
"5751",116,0,0
"5752",116,1,1
"5753",116,1,0
"5754",116,1,1
"5755",116,1,1
"5756",116,0,0
"5757",116,1,0
"5758",116,1,0
"5759",116,1,1
"5760",116,0,1
"5761",116,1,1
"5762",116,1,0
"5763",116,0,0
"5764",116,1,1
"5765",116,0,1
"5766",116,0,1
"5767",116,1,1
"5768",116,1,1
"5769",116,0,0
"5770",116,1,1
"5771",116,0,0
"5772",116,1,1
"5773",116,0,0
"5774",116,1,1
"5775",116,1,1
"5776",116,0,0
"5777",116,1,0
"5778",116,1,1
"5779",116,0,1
"5780",116,1,1
"5781",116,0,1
"5782",116,0,1
"5783",116,0,1
"5784",116,0,0
"5785",116,1,0
"5786",116,0,0
"5787",116,1,0
"5788",116,1,1
"5789",116,0,0
"5790",116,0,1
"5791",116,1,1
"5792",116,1,1
"5793",116,0,0
"5794",116,1,1
"5795",116,1,1
"5796",116,0,0
"5797",116,1,1
"5798",116,1,0
"5799",116,1,1
"5800",116,0,0
"5801",117,1,0
"5802",117,0,0
"5803",117,1,1
"5804",117,1,0
"5805",117,0,0
"5806",117,0,0
"5807",117,1,1
"5808",117,0,0
"5809",117,1,1
"5810",117,1,1
"5811",117,0,0
"5812",117,0,0
"5813",117,0,0
"5814",117,0,1
"5815",117,0,0
"5816",117,1,1
"5817",117,0,0
"5818",117,1,1
"5819",117,1,1
"5820",117,0,0
"5821",117,1,0
"5822",117,0,1
"5823",117,0,0
"5824",117,1,1
"5825",117,1,1
"5826",117,1,0
"5827",117,1,1
"5828",117,1,0
"5829",117,0,0
"5830",117,0,1
"5831",117,0,1
"5832",117,0,0
"5833",117,1,1
"5834",117,0,1
"5835",117,0,1
"5836",117,0,0
"5837",117,0,0
"5838",117,0,1
"5839",117,0,1
"5840",117,0,0
"5841",117,0,1
"5842",117,1,0
"5843",117,1,0
"5844",117,1,1
"5845",117,1,0
"5846",117,1,1
"5847",117,0,0
"5848",117,1,0
"5849",117,1,1
"5850",117,1,1
"5851",118,1,1
"5852",118,0,1
"5853",118,1,1
"5854",118,1,1
"5855",118,0,1
"5856",118,1,1
"5857",118,1,1
"5858",118,0,1
"5859",118,1,1
"5860",118,1,1
"5861",118,1,1
"5862",118,1,1
"5863",118,0,1
"5864",118,1,1
"5865",118,1,0
"5866",118,1,1
"5867",118,1,1
"5868",118,0,0
"5869",118,1,1
"5870",118,1,1
"5871",118,1,1
"5872",118,0,1
"5873",118,1,1
"5874",118,1,1
"5875",118,0,0
"5876",118,1,1
"5877",118,0,1
"5878",118,1,1
"5879",118,0,0
"5880",118,1,1
"5881",118,1,1
"5882",118,0,1
"5883",118,0,1
"5884",118,1,1
"5885",118,1,1
"5886",118,1,1
"5887",118,1,1
"5888",118,1,1
"5889",118,1,1
"5890",118,0,0
"5891",118,1,0
"5892",118,0,1
"5893",118,0,1
"5894",118,0,1
"5895",118,0,0
"5896",118,1,1
"5897",118,0,1
"5898",118,0,1
"5899",118,0,0
"5900",118,0,1
"5901",119,1,0
"5902",119,1,0
"5903",119,1,1
"5904",119,0,1
"5905",119,1,0
"5906",119,0,1
"5907",119,1,1
"5908",119,1,0
"5909",119,0,0
"5910",119,0,0
"5911",119,1,0
"5912",119,0,0
"5913",119,1,0
"5914",119,1,0
"5915",119,1,0
"5916",119,0,0
"5917",119,1,1
"5918",119,1,0
"5919",119,0,0
"5920",119,0,0
"5921",119,1,1
"5922",119,0,1
"5923",119,0,0
"5924",119,0,1
"5925",119,1,0
"5926",119,0,1
"5927",119,1,0
"5928",119,0,0
"5929",119,0,0
"5930",119,0,0
"5931",119,0,0
"5932",119,0,0
"5933",119,0,0
"5934",119,1,0
"5935",119,0,0
"5936",119,1,0
"5937",119,1,0
"5938",119,1,1
"5939",119,1,0
"5940",119,1,0
"5941",119,1,1
"5942",119,0,0
"5943",119,1,0
"5944",119,1,0
"5945",119,1,0
"5946",119,0,0
"5947",119,1,1
"5948",119,0,0
"5949",119,1,0
"5950",119,0,0
"5951",120,0,0
"5952",120,0,1
"5953",120,1,1
"5954",120,1,0
"5955",120,0,1
"5956",120,1,1
"5957",120,0,1
"5958",120,1,0
"5959",120,1,1
"5960",120,1,1
"5961",120,0,1
"5962",120,0,0
"5963",120,1,1
"5964",120,1,0
"5965",120,1,0
"5966",120,0,0
"5967",120,0,1
"5968",120,1,1
"5969",120,1,0
"5970",120,0,0
"5971",120,0,0
"5972",120,0,0
"5973",120,1,0
"5974",120,0,0
"5975",120,1,1
"5976",120,0,0
"5977",120,1,1
"5978",120,1,1
"5979",120,0,0
"5980",120,0,0
"5981",120,0,0
"5982",120,1,1
"5983",120,1,1
"5984",120,1,0
"5985",120,1,1
"5986",120,1,1
"5987",120,1,0
"5988",120,1,0
"5989",120,0,0
"5990",120,1,0
"5991",120,1,0
"5992",120,1,0
"5993",120,0,0
"5994",120,1,0
"5995",120,0,1
"5996",120,1,0
"5997",120,0,1
"5998",120,1,1
"5999",120,0,0
"6000",120,1,0
"6001",121,1,0
"6002",121,1,0
"6003",121,1,0
"6004",121,0,0
"6005",121,1,0
"6006",121,0,1
"6007",121,0,0
"6008",121,1,0
"6009",121,0,0
"6010",121,1,1
"6011",121,0,0
"6012",121,0,0
"6013",121,1,1
"6014",121,1,0
"6015",121,0,0
"6016",121,0,0
"6017",121,1,1
"6018",121,1,0
"6019",121,0,1
"6020",121,0,0
"6021",121,0,0
"6022",121,1,0
"6023",121,1,0
"6024",121,1,1
"6025",121,0,0
"6026",121,1,0
"6027",121,0,0
"6028",121,0,0
"6029",121,1,1
"6030",121,1,0
"6031",121,0,0
"6032",121,1,0
"6033",121,1,1
"6034",121,0,0
"6035",121,0,0
"6036",121,1,1
"6037",121,1,1
"6038",121,1,1
"6039",121,0,0
"6040",121,1,0
"6041",121,1,0
"6042",121,1,0
"6043",121,0,0
"6044",121,1,0
"6045",121,0,0
"6046",121,1,1
"6047",121,1,1
"6048",121,0,0
"6049",121,0,0
"6050",121,1,1
"6051",122,1,1
"6052",122,1,1
"6053",122,1,1
"6054",122,1,1
"6055",122,0,0
"6056",122,0,0
"6057",122,1,1
"6058",122,0,1
"6059",122,1,0
"6060",122,1,1
"6061",122,1,0
"6062",122,1,1
"6063",122,1,1
"6064",122,0,0
"6065",122,1,1
"6066",122,1,0
"6067",122,0,1
"6068",122,0,1
"6069",122,0,1
"6070",122,1,1
"6071",122,0,0
"6072",122,0,0
"6073",122,0,0
"6074",122,1,0
"6075",122,1,0
"6076",122,1,0
"6077",122,0,1
"6078",122,0,1
"6079",122,1,0
"6080",122,0,1
"6081",122,0,1
"6082",122,1,0
"6083",122,1,1
"6084",122,0,1
"6085",122,1,0
"6086",122,1,1
"6087",122,0,0
"6088",122,0,1
"6089",122,0,0
"6090",122,0,1
"6091",122,0,0
"6092",122,1,0
"6093",122,0,0
"6094",122,1,0
"6095",122,1,1
"6096",122,0,0
"6097",122,0,1
"6098",122,0,0
"6099",122,0,0
"6100",122,0,1
"6101",123,0,0
"6102",123,0,0
"6103",123,1,0
"6104",123,1,0
"6105",123,1,0
"6106",123,1,0
"6107",123,1,0
"6108",123,0,0
"6109",123,0,0
"6110",123,0,1
"6111",123,0,0
"6112",123,1,0
"6113",123,0,1
"6114",123,1,0
"6115",123,0,0
"6116",123,1,1
"6117",123,1,0
"6118",123,0,0
"6119",123,1,1
"6120",123,0,0
"6121",123,0,0
"6122",123,0,0
"6123",123,1,0
"6124",123,0,0
"6125",123,0,0
"6126",123,0,1
"6127",123,0,0
"6128",123,1,1
"6129",123,0,0
"6130",123,0,1
"6131",123,0,0
"6132",123,1,0
"6133",123,0,0
"6134",123,0,0
"6135",123,1,0
"6136",123,0,1
"6137",123,1,0
"6138",123,1,1
"6139",123,1,1
"6140",123,1,0
"6141",123,1,0
"6142",123,0,1
"6143",123,1,0
"6144",123,1,1
"6145",123,1,0
"6146",123,1,1
"6147",123,1,1
"6148",123,1,1
"6149",123,0,0
"6150",123,0,1
"6151",124,1,0
"6152",124,0,0
"6153",124,0,0
"6154",124,0,0
"6155",124,0,0
"6156",124,1,0
"6157",124,0,0
"6158",124,0,0
"6159",124,1,1
"6160",124,1,0
"6161",124,0,0
"6162",124,0,0
"6163",124,0,1
"6164",124,1,0
"6165",124,1,1
"6166",124,1,1
"6167",124,1,0
"6168",124,0,0
"6169",124,0,0
"6170",124,1,1
"6171",124,1,0
"6172",124,1,1
"6173",124,0,1
"6174",124,1,1
"6175",124,0,0
"6176",124,1,0
"6177",124,0,0
"6178",124,0,1
"6179",124,0,0
"6180",124,1,1
"6181",124,1,0
"6182",124,1,0
"6183",124,0,0
"6184",124,1,0
"6185",124,1,1
"6186",124,1,0
"6187",124,0,0
"6188",124,0,0
"6189",124,0,0
"6190",124,0,0
"6191",124,0,1
"6192",124,1,0
"6193",124,0,0
"6194",124,1,1
"6195",124,0,1
"6196",124,1,1
"6197",124,0,0
"6198",124,0,0
"6199",124,0,0
"6200",124,1,1
"6201",125,0,0
"6202",125,0,0
"6203",125,1,0
"6204",125,1,1
"6205",125,0,1
"6206",125,1,0
"6207",125,0,1
"6208",125,0,1
"6209",125,1,0
"6210",125,0,0
"6211",125,1,0
"6212",125,0,0
"6213",125,1,0
"6214",125,1,0
"6215",125,0,1
"6216",125,0,0
"6217",125,0,1
"6218",125,0,1
"6219",125,0,1
"6220",125,0,0
"6221",125,1,0
"6222",125,1,1
"6223",125,1,1
"6224",125,0,1
"6225",125,0,0
"6226",125,1,1
"6227",125,1,0
"6228",125,1,1
"6229",125,0,0
"6230",125,1,0
"6231",125,0,0
"6232",125,1,0
"6233",125,1,0
"6234",125,0,0
"6235",125,1,0
"6236",125,1,1
"6237",125,0,0
"6238",125,0,1
"6239",125,1,0
"6240",125,0,0
"6241",125,0,0
"6242",125,0,0
"6243",125,0,1
"6244",125,0,0
"6245",125,1,0
"6246",125,1,0
"6247",125,0,1
"6248",125,0,0
"6249",125,1,1
"6250",125,0,0
"6251",126,0,0
"6252",126,0,1
"6253",126,0,0
"6254",126,0,1
"6255",126,1,0
"6256",126,0,0
"6257",126,0,1
"6258",126,0,1
"6259",126,1,1
"6260",126,1,1
"6261",126,1,0
"6262",126,1,1
"6263",126,0,1
"6264",126,1,1
"6265",126,1,1
"6266",126,1,1
"6267",126,0,1
"6268",126,0,1
"6269",126,1,1
"6270",126,1,1
"6271",126,0,1
"6272",126,1,0
"6273",126,1,1
"6274",126,0,0
"6275",126,0,1
"6276",126,0,0
"6277",126,1,1
"6278",126,1,1
"6279",126,0,0
"6280",126,0,1
"6281",126,1,1
"6282",126,1,1
"6283",126,0,0
"6284",126,1,1
"6285",126,1,1
"6286",126,0,0
"6287",126,1,1
"6288",126,1,0
"6289",126,0,1
"6290",126,1,1
"6291",126,1,1
"6292",126,0,1
"6293",126,0,1
"6294",126,1,0
"6295",126,0,0
"6296",126,1,0
"6297",126,0,0
"6298",126,0,1
"6299",126,1,1
"6300",126,0,0
"6301",127,0,0
"6302",127,1,1
"6303",127,0,1
"6304",127,1,1
"6305",127,0,1
"6306",127,0,1
"6307",127,0,1
"6308",127,0,1
"6309",127,1,1
"6310",127,0,1
"6311",127,0,0
"6312",127,0,0
"6313",127,0,1
"6314",127,1,1
"6315",127,1,1
"6316",127,0,1
"6317",127,1,1
"6318",127,1,1
"6319",127,1,1
"6320",127,0,0
"6321",127,1,1
"6322",127,1,1
"6323",127,1,0
"6324",127,0,1
"6325",127,1,0
"6326",127,0,1
"6327",127,1,1
"6328",127,1,1
"6329",127,1,0
"6330",127,0,0
"6331",127,1,0
"6332",127,0,1
"6333",127,0,0
"6334",127,0,1
"6335",127,0,1
"6336",127,0,0
"6337",127,1,1
"6338",127,1,0
"6339",127,0,0
"6340",127,1,1
"6341",127,1,1
"6342",127,0,1
"6343",127,0,0
"6344",127,1,1
"6345",127,0,1
"6346",127,0,1
"6347",127,0,1
"6348",127,0,1
"6349",127,0,1
"6350",127,1,1
"6351",128,1,1
"6352",128,0,1
"6353",128,0,1
"6354",128,1,1
"6355",128,0,1
"6356",128,1,1
"6357",128,1,1
"6358",128,1,1
"6359",128,0,1
"6360",128,0,1
"6361",128,0,1
"6362",128,0,0
"6363",128,1,1
"6364",128,0,0
"6365",128,0,1
"6366",128,1,1
"6367",128,0,0
"6368",128,0,1
"6369",128,1,1
"6370",128,0,0
"6371",128,1,1
"6372",128,0,0
"6373",128,0,0
"6374",128,1,1
"6375",128,0,0
"6376",128,0,1
"6377",128,1,1
"6378",128,0,1
"6379",128,1,1
"6380",128,1,1
"6381",128,1,1
"6382",128,0,0
"6383",128,1,1
"6384",128,1,1
"6385",128,0,0
"6386",128,0,1
"6387",128,0,0
"6388",128,1,1
"6389",128,1,1
"6390",128,0,0
"6391",128,0,1
"6392",128,0,1
"6393",128,1,1
"6394",128,0,0
"6395",128,0,1
"6396",128,0,0
"6397",128,0,0
"6398",128,0,0
"6399",128,1,1
"6400",128,1,1
"6401",129,1,1
"6402",129,1,1
"6403",129,1,0
"6404",129,1,0
"6405",129,0,0
"6406",129,1,0
"6407",129,1,0
"6408",129,0,1
"6409",129,1,0
"6410",129,0,1
"6411",129,1,0
"6412",129,0,1
"6413",129,0,0
"6414",129,0,0
"6415",129,0,1
"6416",129,1,0
"6417",129,0,0
"6418",129,0,0
"6419",129,1,1
"6420",129,1,0
"6421",129,0,1
"6422",129,0,1
"6423",129,0,0
"6424",129,0,0
"6425",129,0,0
"6426",129,1,0
"6427",129,1,0
"6428",129,1,1
"6429",129,1,0
"6430",129,1,0
"6431",129,1,1
"6432",129,0,1
"6433",129,0,0
"6434",129,1,0
"6435",129,0,0
"6436",129,0,0
"6437",129,0,0
"6438",129,0,1
"6439",129,0,0
"6440",129,0,1
"6441",129,1,0
"6442",129,0,0
"6443",129,1,0
"6444",129,1,0
"6445",129,0,0
"6446",129,0,0
"6447",129,0,1
"6448",129,0,0
"6449",129,0,1
"6450",129,1,0
"6451",130,1,1
"6452",130,1,1
"6453",130,1,1
"6454",130,1,1
"6455",130,0,1
"6456",130,0,0
"6457",130,1,1
"6458",130,1,1
"6459",130,1,1
"6460",130,0,1
"6461",130,1,1
"6462",130,1,1
"6463",130,1,1
"6464",130,0,1
"6465",130,1,1
"6466",130,0,1
"6467",130,0,0
"6468",130,0,1
"6469",130,1,0
"6470",130,1,1
"6471",130,0,1
"6472",130,0,1
"6473",130,0,0
"6474",130,0,1
"6475",130,1,1
"6476",130,1,1
"6477",130,0,1
"6478",130,0,0
"6479",130,0,0
"6480",130,1,1
"6481",130,0,1
"6482",130,0,1
"6483",130,0,0
"6484",130,0,1
"6485",130,1,1
"6486",130,0,0
"6487",130,1,1
"6488",130,1,1
"6489",130,1,0
"6490",130,1,1
"6491",130,1,1
"6492",130,0,0
"6493",130,0,0
"6494",130,1,1
"6495",130,0,1
"6496",130,1,1
"6497",130,0,0
"6498",130,0,1
"6499",130,0,0
"6500",130,1,1
"6501",131,0,1
"6502",131,0,1
"6503",131,0,1
"6504",131,1,1
"6505",131,0,0
"6506",131,1,0
"6507",131,0,1
"6508",131,0,0
"6509",131,1,1
"6510",131,0,1
"6511",131,0,0
"6512",131,1,1
"6513",131,1,1
"6514",131,1,1
"6515",131,0,0
"6516",131,0,1
"6517",131,1,1
"6518",131,0,0
"6519",131,1,1
"6520",131,1,1
"6521",131,1,1
"6522",131,0,1
"6523",131,1,1
"6524",131,0,1
"6525",131,0,0
"6526",131,1,1
"6527",131,0,1
"6528",131,1,0
"6529",131,0,1
"6530",131,0,0
"6531",131,0,0
"6532",131,1,0
"6533",131,0,0
"6534",131,1,1
"6535",131,1,1
"6536",131,1,1
"6537",131,0,0
"6538",131,0,1
"6539",131,0,1
"6540",131,1,1
"6541",131,1,1
"6542",131,0,1
"6543",131,1,1
"6544",131,1,1
"6545",131,0,0
"6546",131,0,0
"6547",131,1,1
"6548",131,0,0
"6549",131,1,1
"6550",131,0,0
"6551",132,0,1
"6552",132,1,0
"6553",132,0,0
"6554",132,1,0
"6555",132,0,0
"6556",132,0,0
"6557",132,0,0
"6558",132,0,0
"6559",132,1,0
"6560",132,1,0
"6561",132,0,0
"6562",132,0,1
"6563",132,0,0
"6564",132,1,0
"6565",132,0,0
"6566",132,0,0
"6567",132,0,0
"6568",132,1,1
"6569",132,0,0
"6570",132,0,0
"6571",132,0,0
"6572",132,0,1
"6573",132,1,0
"6574",132,1,0
"6575",132,1,0
"6576",132,0,0
"6577",132,1,0
"6578",132,1,0
"6579",132,0,0
"6580",132,1,0
"6581",132,0,0
"6582",132,1,0
"6583",132,0,0
"6584",132,1,1
"6585",132,1,1
"6586",132,1,0
"6587",132,1,0
"6588",132,0,0
"6589",132,0,0
"6590",132,1,0
"6591",132,0,0
"6592",132,1,0
"6593",132,0,1
"6594",132,0,1
"6595",132,0,0
"6596",132,0,0
"6597",132,0,0
"6598",132,0,0
"6599",132,0,1
"6600",132,0,0
"6601",133,1,0
"6602",133,0,0
"6603",133,0,1
"6604",133,1,0
"6605",133,0,1
"6606",133,1,1
"6607",133,0,1
"6608",133,0,0
"6609",133,1,1
"6610",133,1,1
"6611",133,0,0
"6612",133,1,0
"6613",133,0,0
"6614",133,1,1
"6615",133,1,0
"6616",133,1,1
"6617",133,0,0
"6618",133,0,0
"6619",133,1,0
"6620",133,1,0
"6621",133,0,1
"6622",133,0,1
"6623",133,0,0
"6624",133,0,0
"6625",133,0,0
"6626",133,0,0
"6627",133,0,0
"6628",133,0,0
"6629",133,0,0
"6630",133,0,0
"6631",133,0,0
"6632",133,0,1
"6633",133,1,0
"6634",133,1,0
"6635",133,0,0
"6636",133,1,0
"6637",133,1,0
"6638",133,1,0
"6639",133,0,0
"6640",133,1,0
"6641",133,0,0
"6642",133,0,1
"6643",133,1,0
"6644",133,0,0
"6645",133,0,0
"6646",133,1,1
"6647",133,0,0
"6648",133,0,0
"6649",133,1,0
"6650",133,0,0
"6651",134,0,0
"6652",134,0,0
"6653",134,1,1
"6654",134,0,0
"6655",134,1,1
"6656",134,1,0
"6657",134,0,1
"6658",134,1,0
"6659",134,1,1
"6660",134,1,1
"6661",134,0,0
"6662",134,1,1
"6663",134,0,0
"6664",134,1,0
"6665",134,0,1
"6666",134,0,1
"6667",134,0,0
"6668",134,0,0
"6669",134,0,0
"6670",134,0,0
"6671",134,1,0
"6672",134,0,1
"6673",134,0,0
"6674",134,1,1
"6675",134,0,0
"6676",134,0,0
"6677",134,0,1
"6678",134,0,1
"6679",134,0,0
"6680",134,0,1
"6681",134,1,0
"6682",134,1,1
"6683",134,0,1
"6684",134,0,0
"6685",134,1,1
"6686",134,0,0
"6687",134,1,0
"6688",134,1,1
"6689",134,0,1
"6690",134,0,0
"6691",134,1,1
"6692",134,0,0
"6693",134,0,0
"6694",134,0,0
"6695",134,1,0
"6696",134,0,1
"6697",134,1,1
"6698",134,1,1
"6699",134,0,0
"6700",134,1,0
"6701",135,0,0
"6702",135,1,0
"6703",135,0,0
"6704",135,1,0
"6705",135,1,0
"6706",135,1,0
"6707",135,1,1
"6708",135,0,1
"6709",135,1,1
"6710",135,1,1
"6711",135,0,1
"6712",135,0,1
"6713",135,1,0
"6714",135,0,0
"6715",135,0,1
"6716",135,1,0
"6717",135,0,0
"6718",135,0,0
"6719",135,1,1
"6720",135,1,0
"6721",135,1,0
"6722",135,0,1
"6723",135,0,0
"6724",135,0,1
"6725",135,0,0
"6726",135,1,0
"6727",135,0,1
"6728",135,0,1
"6729",135,0,0
"6730",135,0,0
"6731",135,1,1
"6732",135,0,0
"6733",135,0,0
"6734",135,1,0
"6735",135,0,1
"6736",135,1,0
"6737",135,0,0
"6738",135,0,0
"6739",135,1,0
"6740",135,1,0
"6741",135,0,0
"6742",135,0,0
"6743",135,0,0
"6744",135,1,0
"6745",135,0,0
"6746",135,0,0
"6747",135,0,1
"6748",135,1,1
"6749",135,1,1
"6750",135,0,0
"6751",136,1,1
"6752",136,0,1
"6753",136,1,1
"6754",136,1,1
"6755",136,1,1
"6756",136,0,0
"6757",136,1,0
"6758",136,1,1
"6759",136,1,0
"6760",136,0,1
"6761",136,1,0
"6762",136,1,1
"6763",136,0,0
"6764",136,1,1
"6765",136,0,0
"6766",136,0,0
"6767",136,1,1
"6768",136,1,1
"6769",136,1,0
"6770",136,1,1
"6771",136,0,1
"6772",136,0,1
"6773",136,1,1
"6774",136,0,0
"6775",136,0,1
"6776",136,0,1
"6777",136,0,1
"6778",136,1,1
"6779",136,0,1
"6780",136,1,1
"6781",136,0,1
"6782",136,0,1
"6783",136,1,1
"6784",136,1,0
"6785",136,1,1
"6786",136,0,1
"6787",136,1,0
"6788",136,1,1
"6789",136,0,1
"6790",136,1,1
"6791",136,1,1
"6792",136,0,0
"6793",136,1,0
"6794",136,1,1
"6795",136,1,0
"6796",136,1,1
"6797",136,0,0
"6798",136,0,0
"6799",136,1,1
"6800",136,1,1
"6801",137,0,0
"6802",137,1,0
"6803",137,0,0
"6804",137,0,0
"6805",137,0,0
"6806",137,0,0
"6807",137,0,0
"6808",137,1,0
"6809",137,1,0
"6810",137,0,0
"6811",137,0,0
"6812",137,1,0
"6813",137,0,0
"6814",137,1,0
"6815",137,0,0
"6816",137,0,0
"6817",137,1,1
"6818",137,0,0
"6819",137,1,0
"6820",137,1,0
"6821",137,1,0
"6822",137,0,0
"6823",137,0,0
"6824",137,1,0
"6825",137,0,1
"6826",137,1,0
"6827",137,1,0
"6828",137,0,0
"6829",137,0,1
"6830",137,0,0
"6831",137,1,1
"6832",137,1,1
"6833",137,1,0
"6834",137,0,0
"6835",137,1,0
"6836",137,0,1
"6837",137,0,1
"6838",137,1,1
"6839",137,0,0
"6840",137,1,1
"6841",137,1,0
"6842",137,1,1
"6843",137,0,0
"6844",137,0,0
"6845",137,0,0
"6846",137,1,0
"6847",137,0,0
"6848",137,1,0
"6849",137,1,0
"6850",137,1,0
"6851",138,1,1
"6852",138,1,1
"6853",138,1,1
"6854",138,1,0
"6855",138,0,1
"6856",138,0,1
"6857",138,1,1
"6858",138,1,1
"6859",138,1,1
"6860",138,0,1
"6861",138,1,1
"6862",138,0,0
"6863",138,1,1
"6864",138,1,0
"6865",138,1,1
"6866",138,1,1
"6867",138,1,1
"6868",138,0,0
"6869",138,1,0
"6870",138,1,1
"6871",138,0,1
"6872",138,0,1
"6873",138,0,0
"6874",138,0,0
"6875",138,1,1
"6876",138,0,0
"6877",138,0,1
"6878",138,0,1
"6879",138,1,1
"6880",138,0,1
"6881",138,1,1
"6882",138,1,1
"6883",138,0,1
"6884",138,1,1
"6885",138,1,1
"6886",138,0,1
"6887",138,1,1
"6888",138,1,1
"6889",138,0,0
"6890",138,0,1
"6891",138,0,1
"6892",138,0,1
"6893",138,0,0
"6894",138,0,1
"6895",138,0,1
"6896",138,1,1
"6897",138,1,1
"6898",138,1,1
"6899",138,0,1
"6900",138,1,1
"6901",139,1,1
"6902",139,0,1
"6903",139,1,1
"6904",139,1,1
"6905",139,0,1
"6906",139,1,0
"6907",139,0,0
"6908",139,0,0
"6909",139,1,0
"6910",139,0,1
"6911",139,1,1
"6912",139,1,0
"6913",139,1,1
"6914",139,0,1
"6915",139,1,1
"6916",139,0,1
"6917",139,0,0
"6918",139,1,0
"6919",139,1,1
"6920",139,1,0
"6921",139,0,1
"6922",139,1,1
"6923",139,1,1
"6924",139,0,0
"6925",139,1,1
"6926",139,0,1
"6927",139,1,1
"6928",139,1,1
"6929",139,0,1
"6930",139,0,1
"6931",139,1,1
"6932",139,1,1
"6933",139,1,1
"6934",139,1,1
"6935",139,0,1
"6936",139,0,1
"6937",139,1,1
"6938",139,1,1
"6939",139,1,1
"6940",139,0,1
"6941",139,0,1
"6942",139,0,0
"6943",139,0,1
"6944",139,0,0
"6945",139,0,1
"6946",139,0,1
"6947",139,0,1
"6948",139,0,1
"6949",139,1,1
"6950",139,1,1
"6951",140,0,0
"6952",140,0,1
"6953",140,1,1
"6954",140,0,1
"6955",140,0,0
"6956",140,0,0
"6957",140,1,1
"6958",140,0,0
"6959",140,0,1
"6960",140,1,0
"6961",140,0,0
"6962",140,0,1
"6963",140,1,0
"6964",140,0,1
"6965",140,1,1
"6966",140,1,1
"6967",140,1,0
"6968",140,0,0
"6969",140,1,1
"6970",140,1,0
"6971",140,0,0
"6972",140,1,1
"6973",140,0,1
"6974",140,0,0
"6975",140,0,0
"6976",140,0,0
"6977",140,1,0
"6978",140,0,1
"6979",140,1,1
"6980",140,1,1
"6981",140,1,1
"6982",140,1,0
"6983",140,1,0
"6984",140,1,1
"6985",140,1,1
"6986",140,0,1
"6987",140,0,0
"6988",140,0,0
"6989",140,0,1
"6990",140,0,1
"6991",140,1,1
"6992",140,0,1
"6993",140,0,1
"6994",140,0,0
"6995",140,1,1
"6996",140,1,1
"6997",140,0,0
"6998",140,1,1
"6999",140,0,1
"7000",140,0,1
"7001",141,0,0
"7002",141,0,0
"7003",141,1,0
"7004",141,0,0
"7005",141,0,1
"7006",141,0,0
"7007",141,0,0
"7008",141,0,0
"7009",141,0,0
"7010",141,0,1
"7011",141,0,1
"7012",141,0,1
"7013",141,0,0
"7014",141,0,0
"7015",141,0,0
"7016",141,0,0
"7017",141,0,0
"7018",141,1,0
"7019",141,1,0
"7020",141,1,0
"7021",141,1,1
"7022",141,1,0
"7023",141,1,0
"7024",141,1,0
"7025",141,0,1
"7026",141,0,1
"7027",141,1,0
"7028",141,0,1
"7029",141,1,1
"7030",141,1,0
"7031",141,0,1
"7032",141,0,0
"7033",141,0,1
"7034",141,0,0
"7035",141,1,0
"7036",141,1,0
"7037",141,0,1
"7038",141,0,1
"7039",141,0,0
"7040",141,1,1
"7041",141,0,0
"7042",141,1,0
"7043",141,1,1
"7044",141,1,0
"7045",141,1,1
"7046",141,1,0
"7047",141,1,1
"7048",141,1,1
"7049",141,0,1
"7050",141,1,0
"7051",142,1,1
"7052",142,1,0
"7053",142,1,0
"7054",142,1,1
"7055",142,0,0
"7056",142,1,1
"7057",142,1,0
"7058",142,1,0
"7059",142,0,1
"7060",142,1,1
"7061",142,0,0
"7062",142,0,0
"7063",142,1,1
"7064",142,1,0
"7065",142,0,0
"7066",142,1,0
"7067",142,0,0
"7068",142,1,0
"7069",142,1,0
"7070",142,0,0
"7071",142,0,1
"7072",142,0,1
"7073",142,0,0
"7074",142,0,0
"7075",142,0,0
"7076",142,0,0
"7077",142,1,0
"7078",142,1,0
"7079",142,0,0
"7080",142,0,0
"7081",142,0,0
"7082",142,0,1
"7083",142,1,0
"7084",142,1,1
"7085",142,0,1
"7086",142,1,0
"7087",142,0,0
"7088",142,1,1
"7089",142,1,0
